,lat_dd_mod,lon_dd_mod,total_cons_ann,hh_size,cons_pp
424,11.6741945611,40.0955328755,202072.7919921875,78,2590.67682041266
425,11.6890721348,37.6074550557,126121.18798828125,49,2573.901795679209
426,11.6895323459,41.3481202391,402959.4140625,52,7749.219501201923
427,11.7869471206,37.5908030302,170322.70971679688,31,5494.28095860635
428,11.8139982171,39.1404087668,144670.1591796875,55,2630.3665305397726
429,11.8176445144,38.1602257763,145396.541015625,49,2967.276347257653
430,11.8421966141,39.6046072003,227572.62890625,33,6896.140269886364
431,11.8858767728,41.5738131116,267180.6640625,19,14062.14021381579
432,11.9048460332,39.4494717129,151321.4169921875,50,3026.42833984375
433,11.9625257933,39.098154379,82857.13793945312,45,1841.2697319878473
434,11.991048262,39.3570736517,134551.25341796875,56,2402.700953892299
435,11.991803995,39.7800216474,187856.2080078125,50,3757.12416015625
436,12.0062359062,39.6076476069,209628.5595703125,36,5823.015543619792
437,12.0498233904,37.8003237608,193396.037109375,59,3277.8989340572034
438,12.2543903131,38.6525748751,62850.45727539063,44,1428.4194835316052
439,12.3059878852,37.8380133833,158422.0966796875,54,2933.742531105324
440,12.3384962559,37.6750209615,124912.43725585938,54,2313.1932825159142
441,12.3562967332,38.4524416164,126000.955078125,59,2135.6094081038136
442,12.375944081,39.0057851612,15290.119140625,4,3822.52978515625
443,12.3910703535,35.9335894324,118861.72607421875,36,3301.714613172743
444,12.3989125709,39.0897466901,110743.98828125,45,2460.977517361111
445,12.4280735835,38.705318321,190033.443359375,37,5136.0390097128375
446,12.5144435035,38.8249840847,127386.8564453125,43,2962.4850336119184
447,12.5522094741,37.4175787058,266464.19921875,54,4934.52220775463
448,12.556392241,37.3118585142,126938.60205078125,43,2952.0605128088664
449,12.6021218327,39.0322667898,20154.533203125,7,2879.2190290178573
450,12.6083646798,37.4679521596,275663.0,45,6125.844444444445
451,12.6169142005,37.4684022403,186987.65625,36,5194.1015625
452,12.6209662316,39.4244520175,253780.2607421875,61,4160.332143314549
453,12.6231333276,39.6516820917,316845.6572265625,60,5280.760953776042
454,12.757533335,37.6181844455,215123.1044921875,51,4218.1000880821075
455,12.7580639926,38.9938699775,134304.16137695312,43,3123.3525901617004
456,12.7826268158,39.3068867968,176045.73046875,59,2983.825940148305
457,12.7845584511,39.549243484,386419.6640625,58,6662.408001077586
458,12.8017155321,36.93031443,28351.199462890632,44,644.3454423384235
459,12.805251571,37.4183801156,206187.45703125,52,3965.1434044471152
460,12.8780575269,36.9851395735,9471.994140625,5,1894.398828125
461,12.9196896354,37.032969423,203839.87890625,48,4246.664143880208
462,12.9534149289,36.8314382163,10049.693359375,7,1435.6704799107142
463,12.9834265954,37.2931755068,0.0,1,0.0
464,13.01685124,39.3671636164,266832.263671875,56,4764.861851283482
465,13.2057013494,37.8511140761,33085.703125,5,6617.140625
466,13.2058110304,37.7876552215,106263.65380859375,45,2361.414529079861
467,13.2349577336,39.1634392625,156059.41943359375,51,3059.9886163449755
468,13.2820240216,39.4405203839,293552.8505859375,63,4659.569056919643
469,13.2843556689,39.5298315988,229741.0849609375,40,5743.527124023438
470,13.3093670101,39.537840222,5940.0,3,1980.0
471,13.3722274393,37.7898736298,82580.28271484375,43,1920.4716910428779
472,13.378876155,37.8923613595,23110.0,3,7703.333333333333
473,13.445119687,39.4554479739,24662.0,5,4932.4
474,13.4725073289,39.5370858587,500092.796875,53,9435.713148584906
475,13.4774390358,37.121337842,230096.095703125,53,4341.43576798349
476,13.4799053631,39.4757236203,28587.0,3,9529.0
477,13.482581105,39.4822550966,506510.671875,28,18089.666852678572
478,13.483455142,39.4972998808,25831.0,6,4305.166666666667
479,13.4906250167,39.4698253525,558619.857421875,45,12413.774609375
480,13.4959239313,39.4550387048,616079.3984375,43,14327.427870639534
481,13.4959614952,39.4733199966,818269.0859375,64,12785.454467773438
482,13.5067657829,39.479845641,372756.80908203125,50,7455.136181640625
483,13.5148639098,39.451707139,804317.5,64,12567.4609375
484,13.5160575022,37.6273155648,241161.1904296875,53,4550.211140182783
485,13.5188479701,39.4787763801,272015.66796875,41,6634.528487042683
486,13.5663401414,37.7149617426,0.0,6,0.0
487,13.5993945062,37.6294607001,28029.015625,6,4671.502604166667
488,13.642517176,38.1191822345,258429.24658203125,64,4037.9569778442383
489,13.6709932967,37.4064256501,188375.3984375,50,3767.50796875
490,13.691822766,39.2019014551,292666.12109375,54,5419.742983217592
491,13.7268385142,39.3001871652,31356.904296875,8,3919.613037109375
492,13.731570436,37.3672533162,202018.1796875,46,4391.699558423913
493,13.7594065927,39.7088136551,6241.982421875,1,6241.982421875
494,13.781326561,38.9865118422,108662.84741210938,43,2527.042963072311
495,13.7975010186,37.4518510509,21608.400390625,5,4321.680078125
496,13.8014265472,39.6182529669,167342.2861328125,43,3891.6810728561045
497,13.8073113302,39.5987939955,303124.63818359375,40,7578.115954589844
498,13.8167755799,37.4553265104,0.0,10,0.0
499,13.8351102558,37.4103917923,12117.0,6,2019.5
500,13.8426043605,39.7196438594,283506.9560546875,31,9145.385679183468
501,13.8440840301,38.4803250395,79435.7781982422,43,1847.3436790288883
502,13.8713387734,38.6366907016,156772.666015625,31,5057.1827746975805
503,13.895387614,39.7873002106,489371.53515625,51,9595.520297181372
504,13.9843705066,39.5331294187,226139.04443359375,60,3768.9840738932294
505,13.985946938,38.6492990176,139890.15649414062,37,3780.815040382179
506,14.0775572909,38.3156776092,40956.0,4,10239.0
507,14.0859773206,38.9755077144,250108.2216796875,57,4387.863538240132
508,14.0862760222,37.9831865445,163102.0322265625,56,2912.536289760045
509,14.0872350664,37.5015263838,134966.373046875,53,2546.5353405070755
510,14.0922904353,39.6498433792,16760.0,1,16760.0
511,14.1005955542,38.2661417342,230679.0,41,5626.317073170731
512,14.1097608206,38.4738350524,205068.73828125,39,5258.172776442308
513,14.1243063557,38.7204940377,0.0,1,0.0
514,14.1278029513,38.7220195468,36049.0,5,7209.8
515,14.1294278702,39.56088637,13057.095703125,1,13057.095703125
516,14.1543771073,38.6998806669,27391.0,5,5478.2
517,14.1562794699,38.899765453,410892.17822265625,44,9338.45859596946
518,14.1583566438,39.2258474475,307901.333984375,57,5401.777789199561
519,14.1819914938,36.4799930893,705242.119140625,128,5509.704055786133
520,14.1873882002,39.5544323791,302652.05078125,44,6878.455699573864
521,14.2527065254,39.6508902034,338572.880859375,56,6045.944301060268
522,14.2623092313,38.5017445074,17696.0,3,5898.666666666667
523,14.2762502474,39.1567179226,489995.5859375,43,11395.246184593023
524,14.2834679193,38.5730157222,121642.1904296875,56,2172.181971958705
525,14.2885896726,38.210251919,354027.1748046875,82,4317.404570788872
526,14.3007959467,39.0594892637,187978.10888671875,57,3297.8615594161183
527,14.3192174691,39.2715992602,174293.2919921875,52,3351.7940767728364
528,14.353816185,37.890876313,189284.95043945312,51,3711.4696164598654
529,14.4559615944,39.4790823741,290614.07470703125,44,6604.8653342507105
