,total_cons_ann,hh_size,lat_dd_mod,lon_dd_mod,cons_pp
2304,21103.4453125,4,7.1643297276,39.8203710541,5275.861328125
2305,19633.546875,2,7.1643297276,39.8203710541,9816.7734375
2306,67967.03125,9,7.1643297276,39.8203710541,7551.892361111111
2307,58785.87890625,6,7.1643297276,39.8203710541,9797.646484375
2308,43165.76953125,3,7.25898773197,40.6146233206,14388.58984375
2309,56152.25390625,6,7.25898773197,40.6146233206,9358.708984375
2310,22091.712890625,4,7.25898773197,40.6146233206,5522.92822265625
2311,66409.953125,11,7.25898773197,40.6146233206,6037.268465909091
2312,21103.71484375,4,7.25898773197,40.6146233206,5275.9287109375
2313,52391.8828125,8,7.25898773197,40.6146233206,6548.9853515625
2314,59005.25390625,11,7.25898773197,40.6146233206,5364.113991477273
2315,47436.51953125,8,7.25898773197,40.6146233206,5929.56494140625
2316,15467.44921875,2,7.25898773197,40.6146233206,7733.724609375
2317,37581.9765625,4,7.25898773197,40.6146233206,9395.494140625
2318,69539.09375,8,7.25898773197,40.6146233206,8692.38671875
2319,12750.7958984375,4,7.25898773197,40.6146233206,3187.698974609375
2320,73679.0703125,12,6.45050353832,39.8802730059,6139.922526041667
2321,10246.0146484375,5,6.45050353832,39.8802730059,2049.2029296875
2322,50069.234375,10,6.45050353832,39.8802730059,5006.9234375
2323,49176.625,9,6.45050353832,39.8802730059,5464.069444444444
2324,26289.076171875,10,6.45050353832,39.8802730059,2628.9076171875
2325,6435.3994140625,2,6.45050353832,39.8802730059,3217.69970703125
2326,28998.53125,9,6.45050353832,39.8802730059,3222.059027777778
2327,35450.94140625,6,6.45050353832,39.8802730059,5908.490234375
2328,50116.75,7,6.45050353832,39.8802730059,7159.535714285715
2329,44112.6796875,9,6.45050353832,39.8802730059,4901.408854166667
2330,19117.455078125,4,6.45050353832,39.8802730059,4779.36376953125
2331,19861.505859375,2,6.98359796157,40.3522763184,9930.7529296875
2332,63961.80859375,3,6.98359796157,40.3522763184,21320.602864583332
2333,43325.07421875,6,6.98359796157,40.3522763184,7220.845703125
2334,10677.201171875,1,6.98359796157,40.3522763184,10677.201171875
2335,35816.984375,8,6.98359796157,40.3522763184,4477.123046875
2336,33252.9609375,4,6.98359796157,40.3522763184,8313.240234375
2337,34534.2109375,4,6.98359796157,40.3522763184,8633.552734375
2338,32434.59765625,5,6.98359796157,40.3522763184,6486.91953125
2339,35146.625,5,6.98359796157,40.3522763184,7029.325
2340,21016.28125,3,6.98359796157,40.3522763184,7005.427083333333
2341,4733.755859375,2,6.98359796157,40.3522763184,2366.8779296875
2342,68012.640625,4,7.0204703088,40.3194889265,17003.16015625
2343,36114.46484375,10,7.43667493729,41.0005629905,3611.446484375
2344,13046.107421875,2,7.43667493729,41.0005629905,6523.0537109375
2345,13470.0244140625,4,7.43667493729,41.0005629905,3367.506103515625
2346,16708.86328125,7,7.43667493729,41.0005629905,2386.98046875
2347,36905.3828125,8,7.43667493729,41.0005629905,4613.1728515625
2348,18200.73046875,5,7.43667493729,41.0005629905,3640.14609375
2349,11936.732421875,2,7.43667493729,41.0005629905,5968.3662109375
2350,56857.5234375,8,7.43667493729,41.0005629905,7107.1904296875
2351,3157.96948242188,1,7.43667493729,41.0005629905,3157.96948242188
2352,32964.796875,8,7.43667493729,41.0005629905,4120.599609375
2353,17945.859375,5,7.43667493729,41.0005629905,3589.171875
2354,8069.6162109375,9,7.43667493729,41.0005629905,896.6240234375
2355,11863.400390625,5,7.10115660875,40.010966093,2372.680078125
2356,8318.6123046875,1,7.10115660875,40.010966093,8318.6123046875
2357,126735.078125,4,7.10115660875,40.010966093,31683.76953125
2358,9343.0966796875,7,7.10115660875,40.010966093,1334.7280970982142
2359,22848.599609375,5,7.10115660875,40.010966093,4569.719921875
2360,25177.19921875,2,7.10115660875,40.010966093,12588.599609375
2361,20793.08203125,3,7.10115660875,40.010966093,6931.02734375
2362,19199.0,4,7.10115660875,40.010966093,4799.75
2363,24383.28125,3,7.10115660875,40.010966093,8127.760416666667
2364,22715.0,4,7.10115660875,40.010966093,5678.75
2365,21460.0,4,7.10115660875,40.010966093,5365.0
2366,33884.4609375,3,7.10115660875,40.010966093,11294.8203125
2367,40043.33203125,7,5.59568261612,38.2936192427,5720.476004464285
2368,25238.138671875,8,5.59568261612,38.2936192427,3154.767333984375
2369,19807.0,10,5.59568261612,38.2936192427,1980.7
2370,33495.4921875,4,5.82562469489,38.6725076713,8373.873046875
2371,42920.65625,7,5.59568261612,38.2936192427,6131.522321428572
2372,63325.44140625,12,5.59568261612,38.2936192427,5277.1201171875
2373,48236.5625,10,5.59568261612,38.2936192427,4823.65625
2374,33186.953125,7,5.59568261612,38.2936192427,4740.993303571428
2375,40558.67578125,7,5.59568261612,38.2936192427,5794.096540178572
2376,,3,5.59568261612,38.2936192427,
2377,11902.974609375,1,5.59568261612,38.2936192427,11902.974609375
2378,44435.65625,9,5.59568261612,38.2936192427,4937.295138888889
2379,,3,4.2353408846,38.3859126851,
2380,13833.072265625,7,4.2353408846,38.3859126851,1976.1531808035713
2381,8125.8486328125,1,4.2353408846,38.3859126851,8125.8486328125
2382,8278.0615234375,1,4.2353408846,38.3859126851,8278.0615234375
2383,,5,4.2353408846,38.3859126851,
2384,,1,4.2353408846,38.3859126851,
2385,,5,4.2353408846,38.3859126851,
2386,,8,4.2353408846,38.3859126851,
2387,27604.439453125,8,4.2353408846,38.3859126851,3450.554931640625
2388,13278.0380859375,6,4.2353408846,38.3859126851,2213.00634765625
2389,,2,3.98293116381,38.4913678893,
2390,10961.666015625,3,3.98293116381,38.4913678893,3653.888671875
2391,30414.59375,3,3.98293116381,38.4913678893,10138.197916666666
2392,27245.6171875,7,3.98293116381,38.4913678893,3892.231026785714
2393,,5,3.98293116381,38.4913678893,
2394,19280.74609375,6,3.98293116381,38.4913678893,3213.4576822916665
2395,16875.88671875,5,3.98293116381,38.4913678893,3375.17734375
2396,,5,3.98293116381,38.4913678893,
2397,7830.306640625,4,3.98293116381,38.4913678893,1957.57666015625
2398,45722.4296875,7,3.98293116381,38.4913678893,6531.775669642857
2399,,3,3.98293116381,38.4913678893,
2400,19506.49609375,6,3.98293116381,38.4913678893,3251.0826822916665
2401,13992.2685546875,6,8.72042840438,37.9114568164,2332.0447591145835
2402,70895.1875,7,8.72042840438,37.9114568164,10127.88392857143
2403,94148.0,3,8.72042840438,37.9114568164,31382.666666666668
2404,47164.8203125,3,8.72042840438,37.9114568164,15721.606770833334
2405,26307.806640625,2,8.72042840438,37.9114568164,13153.9033203125
2406,12579.6494140625,2,8.72042840438,37.9114568164,6289.82470703125
2407,28260.830078125,5,8.72042840438,37.9114568164,5652.166015625
2408,37609.6484375,7,8.72042840438,37.9114568164,5372.806919642857
2409,38834.70703125,4,8.72042840438,37.9114568164,9708.6767578125
2410,46437.19140625,5,8.72042840438,37.9114568164,9287.43828125
2411,,8,8.72042840438,37.9114568164,
2412,47366.0,3,8.82166292432,38.3469271782,15788.666666666666
2413,64889.02734375,7,8.82166292432,38.3469271782,9269.861049107143
2414,43897.0,3,8.82166292432,38.3469271782,14632.333333333334
2415,,6,8.82166292432,38.3469271782,
2416,30430.0,2,8.82166292432,38.3469271782,15215.0
2417,42145.61328125,6,8.82166292432,38.3469271782,7024.268880208333
2418,29984.755859375,2,8.82166292432,38.3469271782,14992.3779296875
2419,93783.0,5,8.82166292432,38.3469271782,18756.6
2420,17006.0,3,8.97089097863,38.6245563425,5668.666666666667
2421,63806.19140625,9,8.97089097863,38.6245563425,7089.576822916667
2422,18512.953125,3,8.97089097863,38.6245563425,6170.984375
2423,27808.19140625,2,8.97089097863,38.6245563425,13904.095703125
2424,28863.380859375,4,8.97089097863,38.6245563425,7215.84521484375
2425,11486.0,4,8.97089097863,38.6245563425,2871.5
2426,35678.3828125,4,8.97089097863,38.6245563425,8919.595703125
2427,31114.666015625,3,8.97089097863,38.6245563425,10371.555338541666
2428,15050.0,4,8.97089097863,38.6245563425,3762.5
2429,47580.0,7,8.97089097863,38.6245563425,6797.142857142857
2430,33923.2890625,7,8.97089097863,38.6245563425,4846.184151785715
2431,3124.0,1,8.97089097863,38.6245563425,3124.0
2432,12315.33203125,1,8.6361010406,38.1519350254,12315.33203125
2433,24295.61328125,6,8.6361010406,38.1519350254,4049.2688802083335
2434,38896.421875,8,8.6361010406,38.1519350254,4862.052734375
2435,21433.642578125,4,8.6361010406,38.1519350254,5358.41064453125
2436,26681.734375,10,8.6361010406,38.1519350254,2668.1734375
2437,52817.2265625,8,8.6361010406,38.1519350254,6602.1533203125
2438,19058.822265625,4,8.6361010406,38.1519350254,4764.70556640625
2439,62978.0,9,8.6361010406,38.1519350254,6997.555555555556
2440,44044.015625,7,8.6361010406,38.1519350254,6292.002232142857
2441,33156.4375,4,8.6361010406,38.1519350254,8289.109375
2442,27160.015625,5,8.6361010406,38.1519350254,5432.003125
2443,37021.66015625,6,8.6361010406,38.1519350254,6170.276692708333
2444,21067.0,2,8.93203319681,38.6507034039,10533.5
2445,24650.0,2,8.93203319681,38.6507034039,12325.0
2446,44867.921875,2,8.93203319681,38.6507034039,22433.9609375
2447,49071.74609375,6,8.93203319681,38.6507034039,8178.624348958333
2448,32968.3984375,3,8.93203319681,38.6507034039,10989.466145833334
2449,57148.71875,3,8.93203319681,38.6507034039,19049.572916666668
2450,50831.8984375,3,8.93203319681,38.6507034039,16943.966145833332
2451,25758.0,2,8.93203319681,38.6507034039,12879.0
2452,51611.0,6,8.93203319681,38.6507034039,8601.833333333334
2453,57098.0,6,8.93203319681,38.6507034039,9516.333333333334
2454,34398.0,6,8.93203319681,38.6507034039,5733.0
2455,14750.1240234375,7,6.37589338272,38.7269447069,2107.160574776786
2456,10422.021484375,6,6.37589338272,38.7269447069,1737.0035807291667
2457,13268.7587890625,9,6.37589338272,38.7269447069,1474.3065321180557
2458,7446.2451171875,3,6.37589338272,38.7269447069,2482.0817057291665
2459,4015.65356445313,3,6.37589338272,38.7269447069,1338.5511881510433
2460,11453.9521484375,5,6.37589338272,38.7269447069,2290.7904296875
2461,16864.53515625,7,6.37589338272,38.7269447069,2409.219308035714
2462,14234.11328125,10,6.37589338272,38.7269447069,1423.411328125
2463,7640.013671875,3,6.37589338272,38.7269447069,2546.6712239583335
2464,39966.90625,11,6.37589338272,38.7269447069,3633.3551136363635
2465,9552.2197265625,6,6.37589338272,38.7269447069,1592.03662109375
2466,9810.64453125,10,6.37589338272,38.7269447069,981.064453125
2467,39822.609375,10,5.52570615347,38.7620666963,3982.2609375
2468,10640.94140625,8,5.52570615347,38.7620666963,1330.11767578125
2469,33884.7578125,11,5.52570615347,38.7620666963,3080.432528409091
2470,29074.546875,5,5.52570615347,38.7620666963,5814.909375
2471,22712.986328125,11,5.52570615347,38.7620666963,2064.8169389204545
2472,22878.71875,11,5.52570615347,38.7620666963,2079.8835227272725
2473,4284.4423828125,5,5.52570615347,38.7620666963,856.8884765625
2474,3956.52001953125,3,5.52570615347,38.7620666963,1318.8400065104167
2475,11162.560546875,5,5.52570615347,38.7620666963,2232.512109375
2476,780.0,1,5.52570615347,38.7620666963,780.0
2477,13469.1083984375,11,5.52570615347,38.7620666963,1224.4643998579545
2478,18247.71484375,8,5.52570615347,38.7620666963,2280.96435546875
2479,14262.119140625,8,6.02435784991,38.3413616597,1782.764892578125
2480,7260.859375,8,6.02435784991,38.3413616597,907.607421875
2481,17666.640625,9,6.02435784991,38.3413616597,1962.9600694444443
2482,13523.9013671875,8,6.02435784991,38.3413616597,1690.4876708984375
2483,14395.412109375,7,6.02435784991,38.3413616597,2056.4874441964284
2484,13351.439453125,11,6.02435784991,38.3413616597,1213.7672230113637
2485,16199.6865234375,9,6.02435784991,38.3413616597,1799.9651692708333
2486,7266.009765625,4,6.02435784991,38.3413616597,1816.50244140625
2487,12494.8544921875,7,6.02435784991,38.3413616597,1784.979213169643
2488,5013.94482421875,2,6.02435784991,38.3413616597,2506.972412109375
2489,15690.0,1,8.55172513537,39.2673656876,15690.0
2490,26769.0,4,8.55172513537,39.2673656876,6692.25
2491,67896.0,6,8.55172513537,39.2673656876,11316.0
2492,28686.0,4,8.55172513537,39.2673656876,7171.5
2493,56864.0,9,8.55172513537,39.2673656876,6318.222222222223
2494,24476.0,3,8.55172513537,39.2673656876,8158.666666666667
2495,30064.0,2,8.55172513537,39.2673656876,15032.0
2496,44908.0,9,8.55172513537,39.2673656876,4989.777777777777
2497,41222.0,5,8.55172513537,39.2673656876,8244.4
2498,32340.0,5,8.55172513537,39.2673656876,6468.0
2499,107237.0,6,8.51788221341,39.2833632713,17872.833333333332
2500,84191.34375,4,8.51788221341,39.2833632713,21047.8359375
2501,157262.0,6,8.51788221341,39.2833632713,26210.333333333332
2502,37993.0,2,8.51788221341,39.2833632713,18996.5
2503,67852.0,3,8.51788221341,39.2833632713,22617.333333333332
2504,27676.0,4,8.51788221341,39.2833632713,6919.0
2505,31934.0,4,8.51788221341,39.2833632713,7983.5
2506,12006.0,1,8.51788221341,39.2833632713,12006.0
2507,39273.0,3,8.51788221341,39.2833632713,13091.0
2508,108761.6328125,3,8.51788221341,39.2833632713,36253.877604166664
2509,28079.0,3,8.51788221341,39.2833632713,9359.666666666666
2510,22548.0,4,8.54030510688,39.2492407706,5637.0
2511,17892.0,3,8.54030510688,39.2492407706,5964.0
2512,85494.0,9,8.54030510688,39.2492407706,9499.333333333334
2513,21471.333984375,5,8.54030510688,39.2492407706,4294.266796875
2514,5412.0,3,8.54030510688,39.2492407706,1804.0
2515,48600.0,6,8.54030510688,39.2492407706,8100.0
2516,14614.0,3,8.54030510688,39.2492407706,4871.333333333333
2517,,1,8.54030510688,39.2492407706,
2518,10952.0,2,8.54030510688,39.2492407706,5476.0
2519,27768.0,3,8.54030510688,39.2492407706,9256.0
2520,13888.0,1,8.53392278709,39.268270967,13888.0
2521,27392.0,4,8.53392278709,39.268270967,6848.0
2522,6704.0,3,8.53392278709,39.268270967,2234.6666666666665
2523,27908.0,3,8.53392278709,39.268270967,9302.666666666666
2524,33346.83203125,3,8.53392278709,39.268270967,11115.610677083334
2525,3964.0,1,8.53392278709,39.268270967,3964.0
2526,21461.0,4,8.53392278709,39.268270967,5365.25
2527,30356.236328125,4,8.53392278709,39.268270967,7589.05908203125
2528,21940.0,3,8.53392278709,39.268270967,7313.333333333333
2529,15930.0,3,8.53392278709,39.268270967,5310.0
2530,27776.0,2,8.53392278709,39.268270967,13888.0
2531,4932.0,1,8.53392278709,39.268270967,4932.0
2532,18866.0,5,8.53392278709,39.268270967,3773.2
2533,37876.0,4,8.53392278709,39.268270967,9469.0
2534,36436.0,5,8.54132289589,39.2718889911,7287.2
2535,48068.0,4,8.54132289589,39.2718889911,12017.0
2536,24310.0,3,8.54132289589,39.2718889911,8103.333333333333
2537,37596.0,3,8.54132289589,39.2718889911,12532.0
2538,53998.0,4,8.54132289589,39.2718889911,13499.5
2539,25112.0,2,8.54132289589,39.2718889911,12556.0
2540,41104.0,4,8.54132289589,39.2718889911,10276.0
2541,23356.0,3,8.54132289589,39.2718889911,7785.333333333333
2542,64860.0,4,8.54132289589,39.2718889911,16215.0
2543,96228.0,6,8.54132289589,39.2718889911,16038.0
2544,30853.0,4,8.54132289589,39.2718889911,7713.25
2545,10608.0,3,7.9697354732,36.6697798545,3536.0
2546,41046.0,11,7.9697354732,36.6697798545,3731.4545454545455
2547,14359.0,6,7.9697354732,36.6697798545,2393.1666666666665
2548,138342.0,6,7.9697354732,36.6697798545,23057.0
2549,44603.0,9,7.9697354732,36.6697798545,4955.888888888889
2550,11935.0,3,7.9697354732,36.6697798545,3978.3333333333335
2551,14047.0,3,7.9697354732,36.6697798545,4682.333333333333
2552,18511.0,2,7.9697354732,36.6697798545,9255.5
2553,17484.0,5,7.9697354732,36.6697798545,3496.8
2554,9145.0,1,7.9697354732,36.6697798545,9145.0
2555,10572.0,3,7.9697354732,36.6697798545,3524.0
2556,17999.0,4,7.9697354732,36.6697798545,4499.75
2557,11112.0,3,7.9697354732,36.6697798545,3704.0
2558,11116.0,2,7.67723960482,36.8176577054,5558.0
2559,26064.0,2,7.67723960482,36.8176577054,13032.0
2560,38862.12109375,4,7.67723960482,36.8176577054,9715.5302734375
2561,30033.19921875,4,7.67723960482,36.8176577054,7508.2998046875
2562,28941.0,5,7.67723960482,36.8176577054,5788.2
2563,27528.0,5,7.67723960482,36.8176577054,5505.6
2564,34310.0,6,7.67723960482,36.8176577054,5718.333333333333
2565,28733.0,4,7.67723960482,36.8176577054,7183.25
2566,38272.80859375,2,7.67723960482,36.8176577054,19136.404296875
2567,41266.0,6,7.67723960482,36.8176577054,6877.666666666667
2568,44690.0,3,7.67723960482,36.8176577054,14896.666666666666
2569,33348.0,3,7.67723960482,36.8176577054,11116.0
2570,59726.0,8,7.67723960482,36.8176577054,7465.75
2571,115242.0,12,7.67723960482,36.8176577054,9603.5
2572,41288.0,5,7.67723960482,36.8176577054,8257.6
2573,45617.2421875,5,7.66853940862,36.8415831395,9123.4484375
2574,20201.0,1,7.66853940862,36.8415831395,20201.0
2575,53170.16015625,5,7.66853940862,36.8415831395,10634.03203125
2576,24163.0,3,7.66853940862,36.8415831395,8054.333333333333
2577,27754.0,3,7.66853940862,36.8415831395,9251.333333333334
2578,34280.0,4,7.66853940862,36.8415831395,8570.0
2579,56242.19921875,4,7.66853940862,36.8415831395,14060.5498046875
2580,30049.3203125,3,7.66853940862,36.8415831395,10016.440104166666
2581,,1,7.66853940862,36.8415831395,
2582,51288.0,9,7.66853940862,36.8415831395,5698.666666666667
2583,155219.203125,5,7.66853940862,36.8415831395,31043.840625
2584,51801.0,4,7.66853940862,36.8415831395,12950.25
2585,52672.0,7,7.66853940862,36.8415831395,7524.571428571428
2586,29444.0,10,7.66853940862,36.8415831395,2944.4
2587,32307.4296875,7,7.34918791893,38.8049340076,4615.347098214285
2588,7921.7216796875,5,7.34918791893,38.8049340076,1584.3443359375
2589,8214.5458984375,3,7.34918791893,38.8049340076,2738.1819661458335
2590,31826.771484375,8,7.34918791893,38.8049340076,3978.346435546875
2591,23274.62109375,4,7.34918791893,38.8049340076,5818.6552734375
2592,18260.09375,6,7.34918791893,38.8049340076,3043.3489583333335
2593,25297.564453125,6,7.34918791893,38.8049340076,4216.2607421875
2594,31503.833984375,8,7.34918791893,38.8049340076,3937.979248046875
2595,38378.0,5,7.34918791893,38.8049340076,7675.6
2596,50787.86328125,15,7.34918791893,38.8049340076,3385.8575520833333
2597,16061.11328125,7,7.34918791893,38.8049340076,2294.444754464286
2598,27446.0,3,7.09849246271,39.1906361993,9148.666666666666
2599,,6,7.09849246271,39.1906361993,
2600,4416.0,5,7.09849246271,39.1906361993,883.2
2601,20637.400390625,5,7.09849246271,39.1906361993,4127.480078125
2602,21728.0,3,7.09849246271,39.1906361993,7242.666666666667
2603,31431.248046875,2,7.09849246271,39.1906361993,15715.6240234375
2604,33231.0,6,7.09849246271,39.1906361993,5538.5
2605,15788.3203125,3,7.09849246271,39.1906361993,5262.7734375
2606,49476.0,5,7.09849246271,39.1906361993,9895.2
2607,18742.037109375,6,7.00349013971,39.1624463866,3123.6728515625
2608,47928.0,8,7.00349013971,39.1624463866,5991.0
2609,35016.4921875,8,7.00349013971,39.1624463866,4377.0615234375
2610,21811.3984375,4,7.00349013971,39.1624463866,5452.849609375
2611,9541.2197265625,7,7.00349013971,39.1624463866,1363.0313895089287
2612,14982.0,4,7.00349013971,39.1624463866,3745.5
2613,21140.828125,6,7.00349013971,39.1624463866,3523.4713541666665
2614,6593.4951171875,2,7.00349013971,39.1624463866,3296.74755859375
2615,28046.228515625,4,7.00349013971,39.1624463866,7011.55712890625
2616,29285.052734375,5,7.00349013971,39.1624463866,5857.010546875
2617,12527.1552734375,6,7.00349013971,39.1624463866,2087.8592122395835
2618,14584.91796875,4,7.00349013971,39.1624463866,3646.2294921875
2619,63478.0,3,7.22388701369,38.602865316,21159.333333333332
2620,50244.0,8,7.22388701369,38.602865316,6280.5
2621,23565.072265625,4,7.22388701369,38.602865316,5891.26806640625
2622,10584.0,6,7.22388701369,38.602865316,1764.0
2623,56507.0,6,7.22388701369,38.602865316,9417.833333333334
2624,21248.0,1,7.22388701369,38.602865316,21248.0
2625,14200.0,1,7.22388701369,38.602865316,14200.0
2626,26474.0,4,7.22388701369,38.602865316,6618.5
2627,20010.0,5,7.22388701369,38.602865316,4002.0
2628,19981.8671875,2,7.22388701369,38.602865316,9990.93359375
2629,24529.0,3,7.22388701369,38.602865316,8176.333333333333
2630,34135.0,6,7.22388701369,38.602865316,5689.166666666667
2631,39078.0,7,7.22388701369,38.602865316,5582.571428571428
2632,29987.265625,1,7.22388701369,38.602865316,29987.265625
2633,37281.80078125,5,7.22388701369,38.602865316,7456.36015625
2634,28542.0,6,7.17093819418,38.6018861376,4757.0
2635,22281.0,3,7.17093819418,38.6018861376,7427.0
2636,38055.19921875,4,7.17093819418,38.6018861376,9513.7998046875
2637,41578.0,5,7.17093819418,38.6018861376,8315.6
2638,65092.0,4,7.17093819418,38.6018861376,16273.0
2639,40019.0,8,7.17093819418,38.6018861376,5002.375
2640,44518.0,5,7.17093819418,38.6018861376,8903.6
2641,51574.0,7,7.17093819418,38.6018861376,7367.714285714285
2642,20620.0,2,7.17093819418,38.6018861376,10310.0
2643,58440.0,7,7.17093819418,38.6018861376,8348.57142857143
2644,56125.0,3,7.17093819418,38.6018861376,18708.333333333332
2645,16371.3330078125,1,7.17093819418,38.6018861376,16371.3330078125
2646,44589.0,6,7.17093819418,38.6018861376,7431.5
2647,40852.0,6,7.17093819418,38.6018861376,6808.666666666667
2648,7944.0,5,7.26850368689,38.6020916798,1588.8
2649,26077.8671875,2,7.26850368689,38.6020916798,13038.93359375
2650,77233.625,9,7.26850368689,38.6020916798,8581.513888888889
2651,6560.896484375,3,7.26850368689,38.6020916798,2186.9654947916665
2652,14957.337890625,8,7.26850368689,38.6020916798,1869.667236328125
2653,23454.0,8,7.26850368689,38.6020916798,2931.75
2654,45140.01171875,12,7.26850368689,38.6020916798,3761.6676432291665
2655,10190.8583984375,3,7.26850368689,38.6020916798,3396.9527994791665
2656,17242.58203125,8,7.26850368689,38.6020916798,2155.32275390625
2657,8586.908203125,7,7.26850368689,38.6020916798,1226.701171875
2658,31570.451171875,7,7.26850368689,38.6020916798,4510.064453125
2659,15759.052734375,8,7.26850368689,38.6020916798,1969.881591796875
2660,26753.984375,9,9.01530115929,35.046540828,2972.6649305555557
2661,28732.10546875,5,9.01530115929,35.046540828,5746.42109375
2662,10411.7900390625,4,9.01530115929,35.046540828,2602.947509765625
2663,13956.58984375,4,9.01530115929,35.046540828,3489.1474609375
2664,6979.046875,4,9.01530115929,35.046540828,1744.76171875
2665,34057.453125,8,9.01530115929,35.046540828,4257.181640625
2666,53629.87109375,10,9.01530115929,35.046540828,5362.987109375
2667,35819.90625,7,9.01530115929,35.046540828,5117.129464285715
2668,5526.3583984375,1,9.01530115929,35.046540828,5526.3583984375
2669,34205.55078125,5,9.01530115929,35.046540828,6841.11015625
2670,13811.36328125,8,9.01530115929,35.046540828,1726.42041015625
2671,131036.59375,7,9.01530115929,35.046540828,18719.51339285714
2672,22383.837890625,5,8.61492078832,34.6514363264,4476.767578125
2673,12676.44921875,3,8.61492078832,34.6514363264,4225.483072916667
2674,15153.822265625,4,8.61492078832,34.6514363264,3788.45556640625
2675,20344.66015625,5,8.61492078832,34.6514363264,4068.93203125
2676,20669.896484375,5,8.61492078832,34.6514363264,4133.979296875
2677,52041.28125,6,8.61492078832,34.6514363264,8673.546875
2678,17060.58984375,6,8.61492078832,34.6514363264,2843.431640625
2679,29326.203125,5,8.61492078832,34.6514363264,5865.240625
2680,8297.9951171875,5,8.61492078832,34.6514363264,1659.5990234375
2681,30095.2890625,7,8.61492078832,34.6514363264,4299.327008928572
2682,12447.630859375,6,8.61492078832,34.6514363264,2074.6051432291665
2683,33639.96875,6,8.61492078832,34.6514363264,5606.661458333333
2684,34130.46875,7,9.7591387282,37.044814049,4875.78125
2685,14674.8388671875,2,9.7591387282,37.044814049,7337.41943359375
2686,10495.94140625,2,9.7591387282,37.044814049,5247.970703125
2687,12332.8818359375,5,9.7591387282,37.044814049,2466.5763671875
2688,28474.083984375,5,9.7591387282,37.044814049,5694.816796875
2689,9970.8447265625,2,9.7591387282,37.044814049,4985.42236328125
2690,19704.05859375,3,9.7591387282,37.044814049,6568.01953125
2691,18758.41796875,4,9.7591387282,37.044814049,4689.6044921875
2692,36014.8515625,5,9.7591387282,37.044814049,7202.9703125
2693,12650.9404296875,4,9.7591387282,37.044814049,3162.735107421875
2694,40570.61328125,4,9.7591387282,37.044814049,10142.6533203125
2695,30792.814453125,5,9.7591387282,37.044814049,6158.562890625
2696,58724.61328125,8,9.79007481406,37.5059416726,7340.57666015625
2697,63441.1484375,4,9.79007481406,37.5059416726,15860.287109375
2698,52468.19140625,7,9.79007481406,37.5059416726,7495.455915178572
2699,4766.0,2,9.79007481406,37.5059416726,2383.0
2700,49501.65625,3,9.79007481406,37.5059416726,16500.552083333332
2701,42386.54296875,4,9.79007481406,37.5059416726,10596.6357421875
2702,60197.87109375,10,9.79007481406,37.5059416726,6019.787109375
2703,33239.1328125,6,9.79007481406,37.5059416726,5539.85546875
2704,10442.4150390625,2,9.79007481406,37.5059416726,5221.20751953125
2705,25948.36328125,5,9.79007481406,37.5059416726,5189.67265625
2706,72310.78125,9,9.79007481406,37.5059416726,8034.53125
2707,9688.361328125,4,9.8440806253,37.1271346597,2422.09033203125
2708,25638.298828125,3,9.8440806253,37.1271346597,8546.099609375
2709,16471.83203125,10,9.8440806253,37.1271346597,1647.183203125
2710,13178.5263671875,4,9.8440806253,37.1271346597,3294.631591796875
2711,11501.76171875,1,9.8440806253,37.1271346597,11501.76171875
2712,4347.0,2,9.8440806253,37.1271346597,2173.5
2713,12992.5498046875,5,9.8440806253,37.1271346597,2598.5099609375
2714,7071.0,1,9.8440806253,37.1271346597,7071.0
2715,8718.11328125,3,9.8440806253,37.1271346597,2906.0377604166665
2716,19636.125,5,9.8440806253,37.1271346597,3927.225
2717,10816.4482421875,2,9.8440806253,37.1271346597,5408.22412109375
2718,23808.0078125,7,9.8440806253,37.1271346597,3401.143973214286
2719,31746.279296875,8,10.4981528016,42.594943322,3968.284912109375
2720,28553.14453125,7,10.4981528016,42.594943322,4079.0206473214284
2721,22588.279296875,5,10.4981528016,42.594943322,4517.655859375
2722,28441.279296875,7,10.4981528016,42.594943322,4063.0398995535716
2723,57760.25,6,10.4981528016,42.594943322,9626.708333333334
2724,33569.99609375,9,10.4981528016,42.594943322,3729.999565972222
2725,47957.0,8,10.4624101433,42.2434955736,5994.625
2726,5566.0,1,10.4624101433,42.2434955736,5566.0
2727,22149.93359375,9,10.4624101433,42.2434955736,2461.1037326388887
2728,8489.0,1,10.4624101433,42.2434955736,8489.0
2729,4842.14404296875,1,10.4624101433,42.2434955736,4842.14404296875
2730,16061.0,4,10.4624101433,42.2434955736,4015.25
2731,24834.0,10,10.4624101433,42.2434955736,2483.4
2732,40276.0,6,10.4624101433,42.2434955736,6712.666666666667
2733,8473.0,3,10.4624101433,42.2434955736,2824.3333333333335
2734,12175.0,4,9.91264985014,42.4725493546,3043.75
2735,29570.0,4,9.91264985014,42.4725493546,7392.5
2736,13895.0,7,9.91264985014,42.4725493546,1985.0
2737,20758.0,4,9.91264985014,42.4725493546,5189.5
2738,25387.1015625,10,9.91264985014,42.4725493546,2538.71015625
2739,36370.0,5,9.91264985014,42.4725493546,7274.0
2740,26015.794921875,6,9.91264985014,42.4725493546,4335.9658203125
2741,54008.0,8,9.91264985014,42.4725493546,6751.0
2742,10700.0,4,9.91264985014,42.4725493546,2675.0
2743,23562.0,5,9.91264985014,42.4725493546,4712.4
