hhid,totcons,LAT_DD_MOD,LON_DD_MOD
80100,130255.546875,10.5770578857,12.1764651264
80101,145586.4375,10.2772898378,12.2024280508
80102,54319.83203125,10.2772898378,12.2024280508
80103,67890.625,10.2772898378,12.2024280508
80104,71767.46875,10.2772898378,12.2024280508
80105,100508.078125,10.2772898378,12.2024280508
80106,38603.625,10.2772898378,12.2024280508
80107,35211.078125,10.2772898378,12.2024280508
80108,55246.41015625,10.2772898378,12.2024280508
80109,29676.9296875,10.2772898378,12.2024280508
80110,50330.64453125,10.2772898378,12.2024280508
80141,74187.7265625,12.0691673277,12.8667110442
80142,43550.92578125,12.0691673277,12.8667110442
80143,33020.66015625,12.0691673277,12.8667110442
80144,21321.06640625,12.0691673277,12.8667110442
80145,55536.2421875,12.0691673277,12.8667110442
80146,95502.015625,12.0691673277,12.8667110442
80147,47761.69921875,12.0691673277,12.8667110442
80148,36758.55078125,12.0691673277,12.8667110442
80149,39013.52734375,12.0691673277,12.8667110442
80150,61259.65234375,12.0691673277,12.8667110442
80151,164285.453125,12.6718093326,13.630725102
80152,82389.2109375,12.6718093326,13.630725102
80153,51054.3125,12.6718093326,13.630725102
80154,286822.40625,12.6718093326,13.630725102
80155,92215.09375,12.6718093326,13.630725102
80156,62332.26953125,12.6718093326,13.630725102
80157,211797.96875,12.6718093326,13.630725102
80158,187868.984375,12.6718093326,13.630725102
80159,118588.5625,12.6718093326,13.630725102
80160,91573.0546875,12.6718093326,13.630725102
80161,119376.1875,7.3612719022,9.19218445612
80201,169815.296875,12.4842472103,13.1824663666
80202,147799.59375,12.4842472103,13.1824663666
80203,336989.71875,12.4842472103,13.1824663666
80204,284848.34375,12.4842472103,13.1824663666
80205,53226.19140625,12.4842472103,13.1824663666
80206,53099.41015625,12.4842472103,13.1824663666
80207,44251.7734375,12.4842472103,13.1824663666
80208,102439.3125,12.4842472103,13.1824663666
80209,291093.4375,12.4842472103,13.1824663666
80210,137833.46875,12.4842472103,13.1824663666
90001,146187.0625,5.05073911243,8.33941410449
90002,233634.5,5.05073911243,8.33941410449
90003,101582.0,5.05073911243,8.33941410449
90004,21206.978515625,5.05073911243,8.33941410449
90005,158153.953125,5.05073911243,8.33941410449
90006,330637.875,5.05073911243,8.33941410449
90007,143542.96875,5.20825520805,7.7445034241
90008,630450.75,5.33606883672,8.33583828174
90009,197325.34375,5.05073911243,8.33941410449
90010,551443.6875,5.05073911243,8.33941410449
90011,198984.9375,5.05398782837,8.42242009772
90012,393897.46875,4.99608982195,8.35749901742
90013,114364.3046875,5.05398782837,8.42242009772
90014,174605.0,5.05398782837,8.42242009772
90015,116069.25,5.05398782837,8.42242009772
90016,209650.640625,5.05398782837,8.42242009772
90017,315441.125,4.96225342141,8.32730236259
90018,125962.4296875,5.05398782837,8.42242009772
90019,100618.7890625,5.05398782837,8.42242009772
90020,32922.375,5.05398782837,8.42242009772
90021,152822.71875,5.10748991826,8.18243277741
90022,67733.65625,5.10748991826,8.18243277741
90024,109286.7421875,5.10748991826,8.18243277741
90025,15786.2138671875,5.10748991826,8.18243277741
90026,39519.52734375,5.10748991826,8.18243277741
90027,93201.6171875,5.10748991826,8.18243277741
90028,60753.109375,5.10748991826,8.18243277741
90029,61101.8671875,5.10748991826,8.18243277741
90030,157337.796875,5.10748991826,8.18243277741
90031,110262.84375,5.817367247,8.08849790176
90032,52667.4296875,5.817367247,8.08849790176
90033,270519.84375,5.817367247,8.08849790176
90034,240205.28125,5.817367247,8.08849790176
90035,155110.34375,5.817367247,8.08849790176
90036,203220.734375,5.817367247,8.08849790176
90037,150341.34375,5.817367247,8.08849790176
90038,129470.34375,5.817367247,8.08849790176
90039,98886.8515625,5.817367247,8.08849790176
90040,275660.375,5.817367247,8.08849790176
90041,22742.27734375,5.93434596942,8.14702576943
90042,153918.390625,5.93434596942,8.14702576943
90043,508392.375,5.93434596942,8.14702576943
90044,100474.6328125,5.93434596942,8.14702576943
90045,214907.171875,5.93434596942,8.14702576943
90046,98000.921875,5.93434596942,8.14702576943
90047,54700.5859375,5.93434596942,8.14702576943
90048,55075.6796875,5.93434596942,8.14702576943
90049,124988.796875,5.93434596942,8.14702576943
90051,94792.6328125,5.01303541357,7.83516018666
90052,269075.15625,5.94843768037,8.91209387381
90054,20771.3203125,5.94843768037,8.91209387381
90055,80067.8125,5.94843768037,8.91209387381
90056,44023.63671875,5.94843768037,8.91209387381
90057,157471.0,5.94843768037,8.91209387381
90058,99292.40625,6.55717644902,9.24541023152
90059,47620.04296875,5.94843768037,8.91209387381
90060,51480.78125,5.94843768037,8.91209387381
90061,355053.65625,6.48675916551,9.15791712715
90062,355750.71875,6.48675916551,9.15791712715
90063,104999.9375,6.48675916551,9.15791712715
90064,55006.703125,6.48675916551,9.15791712715
90065,49004.671875,6.48675916551,9.15791712715
90066,193563.171875,6.48675916551,9.15791712715
90067,74185.65625,6.48675916551,9.15791712715
90068,41644.06640625,6.48675916551,9.15791712715
90069,30436.70703125,6.48675916551,9.15791712715
90070,79091.0859375,6.48675916551,9.15791712715
90071,160103.21875,6.69323689452,9.22460085821
90072,98703.3671875,6.69323689452,9.22460085821
90073,409286.90625,6.69323689452,9.22460085821
90074,132011.0,6.69323689452,9.22460085821
90075,186358.1875,6.69323689452,9.22460085821
90076,115233.65625,6.69323689452,9.22460085821
90077,297075.59375,6.69323689452,9.22460085821
90078,157225.71875,6.69323689452,9.22460085821
90079,191406.96875,6.69323689452,9.22460085821
90080,176795.0625,6.69323689452,9.22460085821
90081,145977.515625,6.50579840795,8.87016201696
90082,371359.5,6.50579840795,8.87016201696
90083,59884.0390625,6.50579840795,8.87016201696
90084,142615.0,6.50579840795,8.87016201696
90085,42411.17578125,6.50579840795,8.87016201696
90086,122737.765625,6.50579840795,8.87016201696
90087,123757.828125,6.50579840795,8.87016201696
90088,96295.0,6.50579840795,8.87016201696
90089,266240.125,6.50579840795,8.87016201696
90090,261440.796875,6.50579840795,8.87016201696
90091,75831.3046875,6.80038984022,8.92703039084
90092,156664.90625,6.80038984022,8.92703039084
90093,99216.046875,6.80038984022,8.92703039084
90094,19857.9296875,6.80038984022,8.92703039084
90095,315507.5,6.80038984022,8.92703039084
90096,193809.453125,6.80038984022,8.92703039084
90097,33948.28515625,6.80038984022,8.92703039084
90098,119348.90625,6.85900318163,8.84105642233
90099,34552.78515625,6.80038984022,8.92703039084
90100,172229.3125,6.80038984022,8.92703039084
90101,31073.943359375,6.71628234929,8.94761488299
90102,81747.296875,6.71628234929,8.94761488299
90103,131274.609375,8.43064997734,8.44133763019
90104,104633.0703125,6.71628234929,8.94761488299
90105,142449.890625,6.71628234929,8.94761488299
90106,128660.703125,6.71628234929,8.94761488299
90107,96473.296875,6.71628234929,8.94761488299
90108,56382.30859375,6.71628234929,8.94761488299
90109,89257.4296875,6.55129038102,8.91430949107
90110,46124.359375,6.71628234929,8.94761488299
90112,89806.640625,6.50038534186,9.1464710572
90113,62138.10546875,6.50038534186,9.1464710572
90114,40188.15625,6.50038534186,9.1464710572
90115,82549.53125,6.50038534186,9.1464710572
90116,53963.75,6.50038534186,9.1464710572
90117,313389.21875,6.50038534186,9.1464710572
90118,87440.5390625,6.50038534186,9.1464710572
90119,91550.8359375,6.28894706194,9.09030237592
90120,45438.48828125,6.50038534186,9.1464710572
90121,51584.53125,6.15849115609,8.36649395856
90122,32327.115234375,6.15849115609,8.36649395856
90123,10736.1708984375,6.14702532932,8.21735911085
90124,25050.115234375,6.15849115609,8.36649395856
90125,149339.046875,6.15849115609,8.36649395856
90126,91224.9765625,6.15849115609,8.36649395856
90127,32228.2265625,6.15849115609,8.36649395856
90128,33352.95703125,6.15849115609,8.36649395856
90129,124106.03125,6.15849115609,8.36649395856
90130,37295.23828125,6.15849115609,8.36649395856
100001,661424.625,6.44305604944,6.58324477885
100002,353848.5,6.44305604944,6.58324477885
100003,102955.9921875,6.44305604944,6.58324477885
100004,391141.625,6.44305604944,6.58324477885
100005,175083.375,6.44305604944,6.58324477885
100006,486281.96875,6.44305604944,6.58324477885
100007,69945.2421875,6.44305604944,6.58324477885
100008,399030.4375,6.44305604944,6.58324477885
100009,317566.75,6.44305604944,6.58324477885
100011,54709.7890625,6.39885088562,6.56869108498
100013,113221.90625,6.39885088562,6.56869108498
100014,58116.6796875,6.39885088562,6.56869108498
100015,152495.078125,6.39885088562,6.56869108498
100016,94534.4140625,6.39885088562,6.56869108498
100017,200945.515625,6.39885088562,6.56869108498
100018,243373.359375,6.39885088562,6.56869108498
100019,703780.875,6.39885088562,6.56869108498
100020,259397.65625,6.39885088562,6.56869108498
100022,341184.9375,6.13508730788,6.27951537976
100024,173420.328125,6.13508730788,6.27951537976
100025,56189.48046875,6.13508730788,6.27951537976
100026,238718.078125,6.13508730788,6.27951537976
100027,746091.6875,6.13508730788,6.27951537976
100028,102747.921875,6.13508730788,6.27951537976
100029,82824.359375,6.13508730788,6.27951537976
100030,321101.40625,6.13508730788,6.27951537976
100031,108099.6171875,6.11554285941,6.17661906842
100032,67476.2578125,6.11554285941,6.17661906842
100033,303521.84375,6.11554285941,6.17661906842
100034,188675.3125,6.11554285941,6.17661906842
100035,140461.515625,6.11554285941,6.17661906842
100036,127497.6953125,6.11554285941,6.17661906842
100037,309101.9375,6.11554285941,6.17661906842
100038,126871.7421875,6.11554285941,6.17661906842
100039,490906.75,6.11554285941,6.17661906842
100040,66597.3046875,6.11554285941,6.17661906842
100041,220614.21875,6.12719827759,6.19491690513
100042,48484.3828125,6.12719827759,6.19491690513
100043,55076.05859375,6.12719827759,6.19491690513
100044,322149.21875,6.12719827759,6.19491690513
100045,147993.90625,6.12719827759,6.19491690513
100046,53403.91015625,6.12719827759,6.19491690513
100047,287239.6875,6.12719827759,6.19491690513
100048,194187.78125,6.12719827759,6.19491690513
100049,147255.390625,6.12719827759,6.19491690513
100050,119104.4375,6.12719827759,6.19491690513
100053,420507.0625,5.92350211798,6.26530576313
100054,68059.78125,5.92350211798,6.26530576313
100055,98255.28125,5.92350211798,6.26530576313
100056,204031.21875,5.92350211798,6.26530576313
100057,208493.546875,5.92350211798,6.26530576313
100058,68084.3671875,5.92350211798,6.26530576313
100059,232732.453125,5.92350211798,6.26530576313
100060,197639.765625,5.92350211798,6.26530576313
100061,119836.21875,5.68062519373,6.4106027931
100063,148159.265625,5.68062519373,6.4106027931
100064,1267155.125,5.68062519373,6.4106027931
100065,96340.4140625,5.68062519373,6.4106027931
100066,462372.46875,5.68062519373,6.4106027931
100067,109036.4609375,5.68062519373,6.4106027931
100068,394301.15625,5.68062519373,6.4106027931
100070,142122.359375,5.68062519373,6.4106027931
100071,217049.375,5.49303723775,6.22086915373
100072,270459.3125,5.49303723775,6.22086915373
100073,92110.0390625,5.49303723775,6.22086915373
100074,98023.0546875,5.49303723775,6.22086915373
100075,173520.3125,5.49303723775,6.22086915373
100076,178055.5625,5.49303723775,6.22086915373
100077,215777.03125,5.49303723775,6.22086915373
100078,215452.03125,5.43848387926,6.21339808502
100079,288778.1875,5.49303723775,6.22086915373
100080,266922.0625,5.49303723775,6.22086915373
100082,239637.90625,5.62819774804,5.92368425969
100083,65200.2890625,5.62819774804,5.92368425969
100085,61777.2734375,5.62819774804,5.92368425969
100086,127995.4921875,5.62819774804,5.92368425969
100087,208383.046875,5.62819774804,5.92368425969
100088,92248.65625,5.62819774804,5.92368425969
100089,187591.765625,5.62819774804,5.92368425969
100090,127711.40625,5.62819774804,5.92368425969
100091,749322.9375,5.75004501547,6.00057874843
100092,60352.0078125,5.75004501547,6.00057874843
100093,57598.9296875,5.75004501547,6.00057874843
100094,36071.66796875,5.75004501547,6.00057874843
100095,195545.4375,5.75004501547,6.00057874843
100096,133321.09375,5.75004501547,6.00057874843
100097,233701.125,5.75004501547,6.00057874843
100098,141257.421875,5.75004501547,6.00057874843
100100,715233.4375,5.75004501547,6.00057874843
100101,186374.171875,5.41868312062,5.75708490409
100102,88998.6015625,5.41868312062,5.75708490409
100103,69649.4140625,5.41868312062,5.75708490409
100104,48427.2109375,5.41868312062,5.75708490409
100105,137230.5625,5.41868312062,5.75708490409
100106,272639.09375,5.41868312062,5.75708490409
100107,163657.5625,5.41868312062,5.75708490409
100108,70495.796875,5.41868312062,5.75708490409
100109,214839.296875,5.41868312062,5.75708490409
100110,257310.546875,5.41868312062,5.75708490409
100111,343004.53125,5.4978516061,5.82187907485
100112,537662.1875,5.4978516061,5.82187907485
100113,317366.9375,5.4978516061,5.82187907485
100115,465078.46875,5.4978516061,5.82187907485
100117,402526.8125,5.4978516061,5.82187907485
100118,70140.1640625,5.4978516061,5.82187907485
100119,429534.375,5.4978516061,5.82187907485
100120,1194886.75,5.4978516061,5.82187907485
100121,80247.3515625,5.54711501136,5.8168929288
100122,238732.859375,5.54711501136,5.8168929288
100123,444535.96875,5.54711501136,5.8168929288
100124,803567.875,5.54711501136,5.8168929288
100125,320004.8125,5.54711501136,5.8168929288
100126,541563.4375,5.54711501136,5.8168929288
100127,179201.625,5.54711501136,5.8168929288
100128,61138.62109375,5.63326050852,5.89040920591
100129,438864.78125,5.54711501136,5.8168929288
100130,156168.28125,5.54711501136,5.8168929288
100131,152355.4375,5.51610389484,5.70809600899
100132,308097.59375,5.51610389484,5.70809600899
100133,300135.875,5.51610389484,5.70809600899
100134,246501.203125,5.51610389484,5.70809600899
100135,323443.84375,5.51610389484,5.70809600899
100136,338774.1875,5.51610389484,5.70809600899
100138,150670.984375,5.51610389484,5.70809600899
100139,181130.96875,5.51610389484,5.70809600899
110001,1393082.625,6.32314678579,8.11608584385
110002,63526.8203125,6.32314678579,8.11608584385
110003,311651.90625,6.32314678579,8.11608584385
110004,461343.25,6.32314678579,8.11608584385
110005,152028.734375,6.32314678579,8.11608584385
110006,485521.5625,6.32314678579,8.11608584385
110007,312406.75,6.32314678579,8.11608584385
110008,918628.3125,6.32314678579,8.11608584385
110009,227629.453125,6.32314678579,8.11608584385
110010,339451.34375,6.32314678579,8.11608584385
110011,40993.953125,6.45646508964,7.92548399948
110012,79733.28125,6.45646508964,7.92548399948
110013,69159.8359375,6.45646508964,7.92548399948
110014,89022.7734375,6.45646508964,7.92548399948
110015,54037.0625,6.45646508964,7.92548399948
110016,90803.0390625,6.45646508964,7.92548399948
110017,58796.4609375,6.45646508964,7.92548399948
110018,111707.3828125,6.45646508964,7.92548399948
110019,192111.734375,6.45646508964,7.92548399948
110020,57750.76953125,6.45646508964,7.92548399948
110021,100478.4921875,6.37484011777,7.95872670003
110022,68197.0390625,6.37484011777,7.95872670003
110023,68254.921875,6.37484011777,7.95872670003
110024,39571.2265625,6.37484011777,7.95872670003
110025,180722.359375,6.37484011777,7.95872670003
110026,79896.15625,6.37484011777,7.95872670003
110027,47465.04296875,6.37484011777,7.95872670003
110028,55238.0234375,6.37484011777,7.95872670003
110029,60468.25,6.37484011777,7.95872670003
110030,52079.734375,6.37484011777,7.95872670003
110031,29507.849609375,6.6566194036,8.20003878675
110032,63337.58203125,6.6566194036,8.20003878675
110033,86874.109375,6.6566194036,8.20003878675
110034,42910.8125,6.6566194036,8.20003878675
110035,21701.95703125,6.6566194036,8.20003878675
110036,43298.94921875,6.6566194036,8.20003878675
110037,277215.0,6.6566194036,8.20003878675
110038,30284.986328125,6.6566194036,8.20003878675
110039,45531.1015625,6.6566194036,8.20003878675
110040,151513.40625,6.6566194036,8.20003878675
110041,121951.1328125,6.39751545303,8.38341221361
110042,48749.58984375,6.39751545303,8.38341221361
110043,34194.30859375,6.39751545303,8.38341221361
110044,40993.03125,6.39751545303,8.38341221361
110045,57293.85546875,6.39751545303,8.38341221361
110046,38858.43359375,6.39751545303,8.38341221361
110047,62858.8359375,6.39751545303,8.38341221361
110048,93074.046875,6.39751545303,8.38341221361
110049,68957.59375,6.39751545303,8.38341221361
110050,124956.4765625,6.39751545303,8.38341221361
110051,261954.328125,6.47942683802,7.76832453208
110052,75485.6953125,6.47942683802,7.76832453208
110053,308419.09375,6.47942683802,7.76832453208
110054,245603.28125,6.47942683802,7.76832453208
110055,45820.81640625,6.47942683802,7.76832453208
110056,73530.1875,6.47942683802,7.76832453208
110057,217897.359375,6.47942683802,7.76832453208
110058,131937.84375,6.47942683802,7.76832453208
110059,246624.59375,6.47942683802,7.76832453208
110060,51380.171875,6.47942683802,7.76832453208
110061,47172.64453125,6.32851769839,7.92322617905
110062,49168.234375,6.32851769839,7.92322617905
110063,78439.5859375,6.32851769839,7.92322617905
110064,36333.640625,6.32851769839,7.92322617905
110065,52958.91015625,6.32851769839,7.92322617905
110066,30563.494140625,6.32851769839,7.92322617905
110067,199793.1875,6.32851769839,7.92322617905
110068,47711.1484375,6.32851769839,7.92322617905
110069,66721.71875,6.32851769839,7.92322617905
110070,41421.91796875,6.32851769839,7.92322617905
110071,41363.88671875,6.15062167012,7.94504082969
110072,39704.4765625,6.15062167012,7.94504082969
110073,75985.8125,6.15062167012,7.94504082969
110074,29840.419921875,6.15062167012,7.94504082969
110075,42702.36328125,6.15062167012,7.94504082969
110076,55360.96875,6.15062167012,7.94504082969
110078,97994.6484375,6.15062167012,7.94504082969
110079,79231.3203125,6.15062167012,7.94504082969
110080,154678.453125,6.15062167012,7.94504082969
110081,30146.81640625,6.69118125694,8.13510252436
110082,33326.82421875,6.69118125694,8.13510252436
110083,44296.1328125,6.69118125694,8.13510252436
110084,50848.39453125,6.69118125694,8.13510252436
110085,17832.96875,6.69118125694,8.13510252436
110086,68535.5625,6.69118125694,8.13510252436
110087,92178.890625,6.69118125694,8.13510252436
110088,84697.4296875,6.69118125694,8.13510252436
110089,41875.546875,6.69118125694,8.13510252436
110090,31998.53515625,6.69118125694,8.13510252436
110091,57191.39453125,6.1357229762,8.19044376243
110092,35776.37109375,6.1357229762,8.19044376243
110093,49390.83203125,6.1357229762,8.19044376243
110094,50776.625,6.1357229762,8.19044376243
110095,54961.25390625,6.1357229762,8.19044376243
110096,39197.140625,6.1357229762,8.19044376243
110097,40073.13671875,6.1357229762,8.19044376243
110098,22426.38671875,6.1357229762,8.19044376243
110099,37440.765625,6.1357229762,8.19044376243
110100,29573.62890625,6.1357229762,8.19044376243
110101,61230.265625,5.92345578983,7.54998693813
110102,63476.43359375,5.92345578983,7.54998693813
110103,94940.3125,5.92345578983,7.54998693813
110104,364256.28125,5.92345578983,7.54998693813
110105,420530.40625,5.92345578983,7.54998693813
110106,237074.15625,5.92345578983,7.54998693813
110107,53408.328125,5.92345578983,7.54998693813
110108,172905.765625,5.92345578983,7.54998693813
110109,50929.8203125,5.92345578983,7.54998693813
110110,115600.921875,5.92345578983,7.54998693813
110111,108042.078125,6.09841937207,7.80601488159
110112,44964.69140625,6.09841937207,7.80601488159
110113,115753.8671875,6.09841937207,7.80601488159
110114,102434.890625,6.09841937207,7.80601488159
110115,66271.984375,6.09841937207,7.80601488159
110116,148382.734375,6.09841937207,7.80601488159
110117,86951.2265625,6.09841937207,7.80601488159
110118,58126.06640625,6.09841937207,7.80601488159
110119,61242.1171875,6.09841937207,7.80601488159
110120,68326.6171875,6.09841937207,7.80601488159
110121,132731.625,5.90239078833,7.88108495188
110122,124743.6953125,5.90239078833,7.88108495188
110123,43189.29296875,5.90239078833,7.88108495188
110124,82094.7421875,5.90239078833,7.88108495188
110125,79609.46875,5.90239078833,7.88108495188
110126,76805.421875,5.90239078833,7.88108495188
110127,150184.734375,5.90239078833,7.88108495188
110128,62769.265625,5.90239078833,7.88108495188
110129,68082.0390625,5.90239078833,7.88108495188
110130,51106.34375,5.90239078833,7.88108495188
110131,103889.1171875,6.29112587931,8.24412304517
110132,55515.0625,6.29112587931,8.24412304517
110133,39172.15625,6.29112587931,8.24412304517
110134,41804.48828125,6.29112587931,8.24412304517
110135,43509.98828125,6.29112587931,8.24412304517
110136,77633.6015625,6.29112587931,8.24412304517
110137,30502.978515625,6.29112587931,8.24412304517
110138,58538.4921875,6.29112587931,8.24412304517
110139,67113.6328125,6.29112587931,8.24412304517
110140,52197.9453125,6.29112587931,8.24412304517
120001,375076.46875,6.30995278146,5.69852872786
120002,63053.0703125,6.30995278146,5.69852872786
120003,206891.234375,6.30995278146,5.69852872786
120004,81173.125,6.30995278146,5.69852872786
120005,127756.0390625,6.30995278146,5.69852872786
120006,718337.0625,6.30995278146,5.69852872786
120007,541249.1875,6.30995278146,5.69852872786
120008,623781.5625,6.30995278146,5.69852872786
120010,315219.5,6.30995278146,5.69852872786
120011,70053.53125,6.38063010312,5.58461144938
120012,159631.484375,6.38063010312,5.58461144938
120013,124271.1875,6.38063010312,5.58461144938
120014,192498.3125,6.38063010312,5.58461144938
120015,189725.25,6.38063010312,5.58461144938
120017,312923.4375,6.38063010312,5.58461144938
120018,290990.84375,6.38063010312,5.58461144938
120019,162652.828125,6.38063010312,5.58461144938
120020,131291.765625,6.38063010312,5.58461144938
120021,634192.625,6.33665067996,5.59674395675
120022,110758.7734375,6.33665067996,5.59674395675
120023,267363.75,6.33665067996,5.59674395675
120024,207703.765625,6.33665067996,5.59674395675
120025,190409.53125,6.33665067996,5.59674395675
120026,88803.4609375,6.33665067996,5.59674395675
120027,491900.125,6.33665067996,5.59674395675
120028,263760.53125,6.33665067996,5.59674395675
120029,132523.578125,6.33665067996,5.59674395675
120030,201936.953125,6.33665067996,5.59674395675
120031,421830.09375,6.32069789207,5.61852022931
120032,53436.98828125,6.35671357662,5.63477919828
120033,350022.03125,6.35671357662,5.63477919828
120034,518679.09375,6.35671357662,5.63477919828
120035,240376.34375,6.35671357662,5.63477919828
120036,194747.9375,6.35671357662,5.63477919828
120037,138702.234375,6.35671357662,5.63477919828
120038,165243.78125,6.35671357662,5.63477919828
120039,378341.15625,6.35671357662,5.63477919828
120040,200474.65625,6.35671357662,5.63477919828
120041,84257.4921875,7.2775054367,6.27529360525
120042,168190.296875,7.2775054367,6.27529360525
120043,155131.84375,7.2775054367,6.27529360525
120044,120167.875,7.2775054367,6.27529360525
120045,72731.9921875,7.2775054367,6.27529360525
120046,142232.171875,7.2775054367,6.27529360525
120047,160044.625,7.2775054367,6.27529360525
120048,227137.125,7.2775054367,6.27529360525
120049,113915.8125,7.2775054367,6.27529360525
120050,111832.921875,7.2775054367,6.27529360525
120051,102448.671875,7.03818788075,6.06581164329
120052,142949.359375,7.03818788075,6.06581164329
120053,91713.8125,7.03818788075,6.06581164329
120054,178048.78125,7.03818788075,6.06581164329
120055,183468.90625,7.03818788075,6.06581164329
120056,52097.796875,7.03818788075,6.06581164329
120057,86303.078125,7.03818788075,6.06581164329
120058,81446.8203125,7.03818788075,6.06581164329
120059,56578.56640625,7.03818788075,6.06581164329
120060,70416.96875,7.03818788075,6.06581164329
120061,169702.859375,6.43267960199,6.19725881709
120062,158420.65625,6.43267960199,6.19725881709
120063,231713.171875,6.43267960199,6.19725881709
120064,64792.66015625,6.43267960199,6.19725881709
120065,310051.96875,6.43267960199,6.19725881709
120066,86436.2578125,6.43267960199,6.19725881709
120067,445931.25,6.43267960199,6.19725881709
120068,346911.0625,6.43267960199,6.19725881709
120069,263039.15625,6.43267960199,6.19725881709
120070,455168.875,6.43267960199,6.19725881709
120071,185572.296875,6.65726327818,6.26200391636
120072,166093.703125,6.65726327818,6.26200391636
120073,57213.55859375,6.65726327818,6.26200391636
120074,92012.7421875,6.65726327818,6.26200391636
120075,214706.34375,6.65726327818,6.26200391636
120076,217242.125,6.65726327818,6.26200391636
120078,222680.78125,6.65726327818,6.26200391636
120079,143457.9375,6.65726327818,6.26200391636
120080,118175.1328125,6.65726327818,6.26200391636
120081,291969.15625,6.31723421115,5.65757847009
120082,216016.578125,6.31723421115,5.65757847009
120083,270481.5,6.31723421115,5.65757847009
120084,201827.484375,6.31723421115,5.65757847009
120085,1378479.0,6.31723421115,5.65757847009
120086,209891.609375,6.31723421115,5.65757847009
120087,346886.8125,6.31723421115,5.65757847009
120088,244044.15625,6.31723421115,5.65757847009
120089,1043036.875,6.31723421115,5.65757847009
120090,162379.96875,6.31723421115,5.65757847009
120091,242338.5625,6.51633680839,5.67282952693
120092,253605.359375,6.51633680839,5.67282952693
120093,110787.2421875,6.51633680839,5.67282952693
120094,191330.953125,6.51633680839,5.67282952693
120096,199628.078125,6.35472423412,5.64703466044
120098,100360.875,6.51633680839,5.67282952693
120099,224481.578125,6.51633680839,5.67282952693
120100,138266.265625,6.51633680839,5.67282952693
130001,150057.109375,7.49600299304,5.22505704647
130003,136418.40625,7.49600299304,5.22505704647
130004,67535.9453125,7.49600299304,5.22505704647
130005,60770.375,7.49600299304,5.22505704647
130007,202105.28125,7.49600299304,5.22505704647
130008,260947.421875,7.49600299304,5.22505704647
130010,91885.7265625,7.49600299304,5.22505704647
130011,193253.40625,7.46485632748,5.4293907403
130012,227387.8125,7.46485632748,5.4293907403
130013,304138.375,7.46485632748,5.4293907403
130014,111602.1484375,7.46485632748,5.4293907403
130015,91027.9921875,7.46485632748,5.4293907403
130016,46935.26171875,7.46485632748,5.4293907403
130017,433037.4375,7.46485632748,5.4293907403
130018,124659.7578125,7.46485632748,5.4293907403
130019,429420.125,7.46485632748,5.4293907403
130020,312228.25,7.71323678282,5.4995932546
130021,120885.328125,7.62206362788,5.37763959247
130023,102113.7890625,7.62206362788,5.37763959247
130024,125120.84375,6.58620544253,3.22852551553
130025,153221.203125,7.62206362788,5.37763959247
130026,191436.015625,7.62206362788,5.37763959247
130027,88063.03125,7.62206362788,5.37763959247
130029,92579.421875,7.62206362788,5.37763959247
130030,170686.453125,7.62206362788,5.37763959247
130032,90013.171875,7.72299962882,5.7230213615
130033,199103.9375,7.72299962882,5.7230213615
130034,368436.78125,7.72299962882,5.7230213615
130035,190341.984375,7.72299962882,5.7230213615
130036,78166.390625,7.72299962882,5.7230213615
130038,156742.828125,7.72299962882,5.7230213615
130039,155851.078125,7.72299962882,5.7230213615
130040,77819.28125,7.72299962882,5.7230213615
130041,71736.234375,7.60165054852,5.00019484456
130042,261007.8125,7.60165054852,5.00019484456
130043,101082.8515625,7.60165054852,5.00019484456
130044,72035.3671875,7.60165054852,5.00019484456
130045,94291.9140625,7.60165054852,5.00019484456
130046,63313.09375,7.60165054852,5.00019484456
130048,87095.7578125,7.60165054852,5.00019484456
130049,118856.3359375,7.60165054852,5.00019484456
130050,87045.2890625,7.60165054852,5.00019484456
130051,183851.96875,7.88418905546,5.00894494098
130052,116728.0390625,7.88418905546,5.00894494098
130053,128704.4765625,7.88418905546,5.00894494098
130054,310952.6875,7.88418905546,5.00894494098
130055,155455.3125,7.88418905546,5.00894494098
130056,65687.71875,7.88418905546,5.00894494098
130057,165679.25,7.88418905546,5.00894494098
130059,129470.78125,7.8881917373,5.09996098651
130060,79797.46875,7.88418905546,5.00894494098
130061,166175.28125,7.83990187571,4.92200036268
130062,101778.25,7.83990187571,4.92200036268
130063,77002.296875,7.83990187571,4.92200036268
130064,83347.859375,7.83990187571,4.92200036268
130065,307079.15625,7.83990187571,4.92200036268
130067,229098.5,7.83990187571,4.92200036268
130068,148903.78125,7.83990187571,4.92200036268
130069,107230.671875,7.83990187571,4.92200036268
130070,204956.21875,7.83990187571,4.92200036268
130071,115729.4140625,7.61626984968,5.20515120732
130072,117673.984375,7.61626984968,5.20515120732
130073,200513.890625,7.61626984968,5.20515120732
130074,321123.09375,7.61626984968,5.20515120732
130075,267917.03125,7.61626984968,5.20515120732
130076,152495.859375,7.61626984968,5.20515120732
130077,90018.078125,7.61626984968,5.20515120732
130078,619310.375,7.61626984968,5.20515120732
130080,124712.84375,7.61626984968,5.20515120732
140001,46107.08203125,5.97697115544,7.69542430371
140002,170025.546875,4.92438573831,6.95100803314
140003,90655.7734375,5.97697115544,7.69542430371
140004,37388.78515625,5.97697115544,7.69542430371
140005,548967.125,6.44664005481,7.48473125241
140006,88781.09375,5.97697115544,7.69542430371
